"old_la_code","new_la_code","la_name","urn","schname","measure","value","lowerci","upperci"
878,"E10000008","Devon",142641,"Landscove Church of England Primary School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
878,"E10000008","Devon",142641,"Landscove Church of England Primary School","readprog","1.3","-1.6","4.1"
878,"E10000008","Devon",142641,"Landscove Church of England Primary School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142641,"Landscove Church of England Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142641,"Landscove Church of England Primary School","writprog","-2.7","-5.3","0.0"
878,"E10000008","Devon",142641,"Landscove Church of England Primary School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142641,"Landscove Church of England Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","matprog","-1.6","-3.0","-0.1"
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","matprog_fsm6cla1a","-1.0","-5.0","3.0"
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","matprog_notfsm6cla1a","-1.6","-3.1","-0.1"
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","ptrwm_exp","59%",NA,NA
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","ptrwm_exp_fsm6cla1a","14%",NA,NA
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","ptrwm_exp_notfsm6cla1a","65%",NA,NA
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","readprog","-2.9","-4.5","-1.3"
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","readprog_fsm6cla1a","-5.1","-9.7","-0.5"
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","readprog_notfsm6cla1a","-2.6","-4.3","-0.8"
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","writprog","0.1","-1.4","1.6"
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","writprog_fsm6cla1a","-1.5","-5.7","2.7"
861,"E06000021","Stoke-on-Trent",142643,"Packmoor Ormiston Academy","writprog_notfsm6cla1a","0.3","-1.3","1.9"
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","matprog","-0.6","-3.1","2.0"
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","ptrwm_exp","82%",NA,NA
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","readprog","-0.2","-3.2","2.7"
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","writprog","0.6","-2.1","3.3"
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142645,"Brize Norton Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","matprog","-2.8","-7.1","1.5"
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","ptrwm_exp","50%",NA,NA
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","readprog","1.9","-3.0","6.9"
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","writprog","2.2","-2.4","6.7"
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142649,"Bearnes Voluntary Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","matprog","-0.2","-1.6","1.2"
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","matprog_fsm6cla1a","-1.0","-4.2","2.2"
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","matprog_notfsm6cla1a","0.0","-1.6","1.6"
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","ptrwm_exp","69%",NA,NA
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","ptrwm_exp_fsm6cla1a","64%",NA,NA
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","ptrwm_exp_notfsm6cla1a","70%",NA,NA
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","readprog","-0.3","-1.9","1.3"
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","readprog_fsm6cla1a","0.5","-3.2","4.1"
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","readprog_notfsm6cla1a","-0.5","-2.3","1.3"
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","writprog","-1.3","-2.8","0.2"
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","writprog_fsm6cla1a","0.1","-3.3","3.4"
928,"E10000021","Northamptonshire",142650,"Towcester Church of England Primary School","writprog_notfsm6cla1a","-1.6","-3.3","0.0"
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","matprog","2.5","0.5","4.5"
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","ptrwm_exp","79%",NA,NA
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","readprog","0.9","-1.4","3.1"
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","writprog","2.0","-0.1","4.1"
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142651,"Weldon Church of England Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","matprog","-2.4","-5.6","0.7"
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","ptrwm_exp","50%",NA,NA
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","readprog","1.9","-1.8","5.5"
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","writprog","-2.7","-6.1","0.6"
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",142652,"Diptford Parochial Church of England Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","matprog","-2.1","-4.6","0.4"
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","ptrwm_exp","65%",NA,NA
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","readprog","2.6","-0.2","5.5"
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","writprog","-0.2","-2.9","2.4"
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
928,"E10000021","Northamptonshire",142661,"Cottingham CofE Primary School Academy Trust","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","matprog","-3.3","-5.6","-1.1"
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","ptrwm_exp","55%",NA,NA
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","readprog","-2.4","-5.0","0.2"
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","writprog","-0.5","-2.9","1.9"
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
931,"E10000025","Oxfordshire",142664,"St James Church of England Primary School, Hanney","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","matprog","0.2","-2.7","3.2"
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","matprog_fsm6cla1a","1.1","-3.2","5.4"
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","matprog_notfsm6cla1a","-0.5","-4.5","3.5"
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","ptrwm_exp","77%",NA,NA
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","ptrwm_exp_fsm6cla1a","67%",NA,NA
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","ptrwm_exp_notfsm6cla1a","86%",NA,NA
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","readprog","4.9","1.5","8.2"
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","readprog_fsm6cla1a","7.5","2.5","12.4"
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","readprog_notfsm6cla1a","2.6","-1.9","7.2"
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","writprog","0.0","-3.1","3.1"
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","writprog_fsm6cla1a","-0.5","-5.0","4.1"
880,"E06000027","Torbay",142669,"Upton St James CofE Primary School","writprog_notfsm6cla1a","0.4","-3.8","4.6"
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","matprog","2.6","0.7","4.6"
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","matprog_fsm6cla1a","3.1","0.0","6.1"
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","matprog_notfsm6cla1a","2.3","-0.3","4.9"
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","ptrwm_exp","66%",NA,NA
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","ptrwm_exp_fsm6cla1a","69%",NA,NA
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","ptrwm_exp_notfsm6cla1a","63%",NA,NA
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","readprog","0.5","-1.7","2.8"
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","readprog_fsm6cla1a","2.6","-0.9","6.1"
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","readprog_notfsm6cla1a","-1.0","-3.9","2.0"
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","writprog","2.0","-0.1","4.1"
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","writprog_fsm6cla1a","3.2","0.0","6.5"
336,"E08000031","Wolverhampton",142679,"Dunstall Hill Primary School","writprog_notfsm6cla1a","1.1","-1.6","3.8"
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","matprog","3.5","2.2","4.8"
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","matprog_fsm6cla1a","3.9","2.2","5.5"
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","matprog_notfsm6cla1a","2.7","0.5","5.0"
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","ptrwm_exp","61%",NA,NA
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","ptrwm_exp_fsm6cla1a","53%",NA,NA
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","ptrwm_exp_notfsm6cla1a","73%",NA,NA
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","readprog","2.1","0.6","3.6"
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","readprog_fsm6cla1a","2.7","0.8","4.6"
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","readprog_notfsm6cla1a","1.0","-1.6","3.6"
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","writprog","6.2","4.8","7.6"
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","writprog_fsm6cla1a","6.5","4.8","8.2"
882,"E06000033","Southend-on-Sea",142683,"Porters Grange Primary School and Nursery","writprog_notfsm6cla1a","5.5","3.1","7.9"
879,"E06000026","Plymouth",142688,"Boringdon Primary School","matprog","1.2","-0.2","2.6"
879,"E06000026","Plymouth",142688,"Boringdon Primary School","matprog_fsm6cla1a","0.1","-4.2","4.4"
879,"E06000026","Plymouth",142688,"Boringdon Primary School","matprog_notfsm6cla1a","1.3","-0.1","2.8"
879,"E06000026","Plymouth",142688,"Boringdon Primary School","ptrwm_exp","87%",NA,NA
879,"E06000026","Plymouth",142688,"Boringdon Primary School","ptrwm_exp_fsm6cla1a","83%",NA,NA
879,"E06000026","Plymouth",142688,"Boringdon Primary School","ptrwm_exp_notfsm6cla1a","87%",NA,NA
879,"E06000026","Plymouth",142688,"Boringdon Primary School","readprog","2.2","0.7","3.8"
879,"E06000026","Plymouth",142688,"Boringdon Primary School","readprog_fsm6cla1a","4.2","-0.8","9.1"
879,"E06000026","Plymouth",142688,"Boringdon Primary School","readprog_notfsm6cla1a","2.0","0.4","3.7"
879,"E06000026","Plymouth",142688,"Boringdon Primary School","writprog","1.7","0.3","3.2"
879,"E06000026","Plymouth",142688,"Boringdon Primary School","writprog_fsm6cla1a","0.8","-3.8","5.3"
879,"E06000026","Plymouth",142688,"Boringdon Primary School","writprog_notfsm6cla1a","1.8","0.3","3.4"
838,"E06000059","Dorset",142690,"Bridport Primary School","matprog","-0.1","-1.5","1.2"
838,"E06000059","Dorset",142690,"Bridport Primary School","matprog_fsm6cla1a","1.1","-1.6","3.8"
838,"E06000059","Dorset",142690,"Bridport Primary School","matprog_notfsm6cla1a","-0.5","-2.1","1.0"
838,"E06000059","Dorset",142690,"Bridport Primary School","ptrwm_exp","56%",NA,NA
838,"E06000059","Dorset",142690,"Bridport Primary School","ptrwm_exp_fsm6cla1a","53%",NA,NA
838,"E06000059","Dorset",142690,"Bridport Primary School","ptrwm_exp_notfsm6cla1a","57%",NA,NA
838,"E06000059","Dorset",142690,"Bridport Primary School","readprog","3.2","1.6","4.8"
838,"E06000059","Dorset",142690,"Bridport Primary School","readprog_fsm6cla1a","6.1","2.9","9.2"
838,"E06000059","Dorset",142690,"Bridport Primary School","readprog_notfsm6cla1a","2.2","0.4","4.0"
838,"E06000059","Dorset",142690,"Bridport Primary School","writprog","2.4","1.0","3.9"
838,"E06000059","Dorset",142690,"Bridport Primary School","writprog_fsm6cla1a","3.6","0.8","6.5"
838,"E06000059","Dorset",142690,"Bridport Primary School","writprog_notfsm6cla1a","2.0","0.4","3.7"
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","matprog","-0.8","-3.0","1.5"
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","matprog_fsm6cla1a","-0.7","-4.0","2.7"
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","matprog_notfsm6cla1a","-0.9","-3.9","2.2"
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","ptrwm_exp","38%",NA,NA
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","ptrwm_exp_fsm6cla1a","30%",NA,NA
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","ptrwm_exp_notfsm6cla1a","43%",NA,NA
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","readprog","3.9","1.4","6.5"
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","readprog_fsm6cla1a","4.5","0.7","8.3"
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","readprog_notfsm6cla1a","3.4","0.0","6.9"
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","writprog","3.5","1.1","5.9"
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","writprog_fsm6cla1a","4.6","1.0","8.1"
838,"E06000059","Dorset",142691,"Bridport, St Mary's Church of England Primary School","writprog_notfsm6cla1a","2.6","-0.6","5.9"
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","matprog","-1.4","-4.3","1.6"
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","ptrwm_exp","77%",NA,NA
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","readprog","4.0","0.6","7.3"
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","writprog","1.3","-1.8","4.4"
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
838,"E06000059","Dorset",142692,"Burton Bradstock Church of England Voluntary Controlled School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
305,"E09000006","Bromley",142694,"Chelsfield Primary School","matprog","4.3","0.0","8.6"
305,"E09000006","Bromley",142694,"Chelsfield Primary School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
305,"E09000006","Bromley",142694,"Chelsfield Primary School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
305,"E09000006","Bromley",142694,"Chelsfield Primary School","ptrwm_exp","43%",NA,NA
305,"E09000006","Bromley",142694,"Chelsfield Primary School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
305,"E09000006","Bromley",142694,"Chelsfield Primary School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
305,"E09000006","Bromley",142694,"Chelsfield Primary School","readprog","4.0","-0.9","9.0"
305,"E09000006","Bromley",142694,"Chelsfield Primary School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
305,"E09000006","Bromley",142694,"Chelsfield Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
305,"E09000006","Bromley",142694,"Chelsfield Primary School","writprog","-5.9","-10.4","-1.3"
305,"E09000006","Bromley",142694,"Chelsfield Primary School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
305,"E09000006","Bromley",142694,"Chelsfield Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","matprog","-1.0","-2.1","0.1"
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","matprog_fsm6cla1a","-6.3","-9.8","-2.8"
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","matprog_notfsm6cla1a","-0.4","-1.6","0.7"
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","ptrwm_exp","64%",NA,NA
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","ptrwm_exp_fsm6cla1a","33%",NA,NA
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","ptrwm_exp_notfsm6cla1a","67%",NA,NA
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","readprog","-1.5","-2.7","-0.2"
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","readprog_fsm6cla1a","-6.8","-10.8","-2.7"
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","readprog_notfsm6cla1a","-0.9","-2.2","0.4"
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","writprog","-0.3","-1.5","0.8"
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","writprog_fsm6cla1a","-3.2","-6.9","0.5"
305,"E09000006","Bromley",142697,"Darrick Wood Junior School","writprog_notfsm6cla1a","0.0","-1.2","1.2"
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","matprog","1.0","-0.1","2.0"
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","matprog_fsm6cla1a","0.6","-1.1","2.3"
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","matprog_notfsm6cla1a","1.2","-0.1","2.5"
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","ptrwm_exp","66%",NA,NA
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","ptrwm_exp_fsm6cla1a","57%",NA,NA
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","ptrwm_exp_notfsm6cla1a","72%",NA,NA
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","readprog","-0.2","-1.4","1.0"
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","readprog_fsm6cla1a","-1.1","-3.0","0.9"
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","readprog_notfsm6cla1a","0.3","-1.2","1.8"
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","writprog","-0.6","-1.6","0.5"
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","writprog_fsm6cla1a","-0.9","-2.6","0.8"
301,"E09000002","Barking and Dagenham",142699,"Eastbury Primary School","writprog_notfsm6cla1a","-0.3","-1.7","1.1"
357,"E08000008","Tameside",142701,"Flowery Field Primary School","matprog","3.7","2.4","4.9"
357,"E08000008","Tameside",142701,"Flowery Field Primary School","matprog_fsm6cla1a","4.1","2.4","5.8"
357,"E08000008","Tameside",142701,"Flowery Field Primary School","matprog_notfsm6cla1a","3.1","1.3","5.0"
357,"E08000008","Tameside",142701,"Flowery Field Primary School","ptrwm_exp","74%",NA,NA
357,"E08000008","Tameside",142701,"Flowery Field Primary School","ptrwm_exp_fsm6cla1a","65%",NA,NA
357,"E08000008","Tameside",142701,"Flowery Field Primary School","ptrwm_exp_notfsm6cla1a","84%",NA,NA
357,"E08000008","Tameside",142701,"Flowery Field Primary School","readprog","3.3","1.8","4.7"
357,"E08000008","Tameside",142701,"Flowery Field Primary School","readprog_fsm6cla1a","3.1","1.1","5.0"
357,"E08000008","Tameside",142701,"Flowery Field Primary School","readprog_notfsm6cla1a","3.5","1.4","5.7"
357,"E08000008","Tameside",142701,"Flowery Field Primary School","writprog","2.5","1.1","3.8"
357,"E08000008","Tameside",142701,"Flowery Field Primary School","writprog_fsm6cla1a","2.0","0.2","3.8"
357,"E08000008","Tameside",142701,"Flowery Field Primary School","writprog_notfsm6cla1a","3.0","1.1","5.0"
894,"E06000020","Telford and Wrekin",142705,"Grange Park Primary School","matprog","2.4","1.0","3.7"
894,"E06000020","Telford and Wrekin",142705,"Grange Park Primary School","matprog_fsm6cla1a","2.6","0.7","4.4"
894,"E06000020","Telford and Wrekin",142705,"Grange Park Primary School","matprog_notfsm6cla1a","2.1","0.1","4.2"
894,"E06000020","Telford and Wrekin",142705,"Grange Park Primary School","ptrwm_exp","60%",NA,NA
894,"E06000020","Telford and Wrekin",142705,"Grange Park Primary School","ptrwm_exp_fsm6cla1a","56%",NA,NA
894,"E06000020","Telford and Wrekin",142705,"Grange Park Primary School","ptrwm_exp_notfsm6cla1a","66%",NA,NA
894,"E06000020","Telford and Wrekin",142705,"Grange Park Primary School","readprog","-0.8","-2.4","0.8"
