ChainID,ChainName,URN,JoinedDate,TrustID,TrustName
SP00155,THE DIOCESE OF CANTERBURY ACADEMIES COMPANY LIMITED,141329,01/11/2014,TR02876,THE DIOCESE OF CANTERBURY ACADEMIES TRUST
SP01407,RAINBOW EDUCATION MULTI-ACADEMY TRUST,141330,01/12/2015,TR02739,RAINBOW EDUCATION MULTI-ACADEMY TRUST
SP00134,CREATIVE EDUCATION TRUST,141331,01/03/2015,TR00604,CREATIVE EDUCATION TRUST
SP01146,THE HARMONY TRUST,141333,01/10/2014,TR02268,THE HARMONY TRUST LTD
SP00312,L.E.A.D. MULTI-ACADEMY TRUST,141334,01/12/2014,TR01262,L.E.A.D. MULTI-ACADEMY TRUST
SP00734,TRENT ACADEMIES GROUP,141335,01/01/2015,TR01835,TRENT ACADEMIES GROUP
SP01308,WHITE WOODS PRIMARY ACADEMY TRUST,141337,01/11/2014,TR02470,WHITE WOODS PRIMARY ACADEMY TRUST
SP00171,DIOCESE OF LIVERPOOL,141338,01/11/2014,TR03033,LIVERPOOL DIOCESAN SCHOOLS TRUST
SP00299,MERCIA LEARNING TRUST,141339,01/04/2015,TR02564,MERCIA LEARNING TRUST
SP01370,THE SOUTH SHROPSHIRE ACADEMY TRUST,141340,01/11/2014,TR01965,SOUTH SHROPSHIRE ACADEMY TRUST
SP00751,CASTLE SCHOOL EDUCATION TRUST,141341,01/11/2014,TR00409,CASTLE SCHOOL EDUCATION TRUST
SP01422,INVICTUS EDUCATION TRUST,141342,01/03/2015,TR02737,INVICTUS EDUCATION TRUST
SP01422,INVICTUS EDUCATION TRUST,141343,01/03/2015,TR02737,INVICTUS EDUCATION TRUST
SP00134,CREATIVE EDUCATION TRUST,141344,01/12/2014,TR00604,CREATIVE EDUCATION TRUST
SP01148,NEWSTEAD PRIMARY MULTI ACADEMY TRUST,141346,01/04/2015,TR01505,INSPIRATIONAL LEARNING ACADEMIES TRUST
SP00278,THE HOWARD PARTNERSHIP TRUST,141347,01/11/2014,TR01121,THE HOWARD PARTNERSHIP TRUST
SP00427,REACH2 ACADEMY TRUST,141348,01/11/2014,TR01747,REACH2 ACADEMY TRUST
SP00179,DIOCESE OF OXFORD,141349,01/11/2014,TR01590,OXFORD DIOCESAN SCHOOLS TRUST
SP00153,CIDARI EDUCATION LIMITED,141350,01/01/2015,TR02607,CIDARI EDUCATION LIMITED
SP01340,WAYCROFT MULTI ACADEMY TRUST,141351,01/03/2015,TR02405,WAYCROFT MULTI ACADEMY TRUST
SP01314,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED,141352,01/01/2015,TR00322,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED
SP01073,THE FIRST FEDERATION TRUST,141353,01/07/2017,TR00793,THE FIRST FEDERATION TRUST
SP00618,WAKEFIELD CITY ACADEMIES TRUST,141354,01/01/2015,TR02376,WAKEFIELD CITY ACADEMIES TRUST
SP00789,SOUTH ESSEX ACADEMY TRUST,141355,01/12/2014,TR02459,SOUTH ESSEX ACADEMY TRUST
SP01301,EVOLUTION ACADEMY TRUST,141356,01/02/2015,TR00587,EVOLUTION ACADEMY TRUST
SP01301,EVOLUTION ACADEMY TRUST,141357,01/02/2015,TR00587,EVOLUTION ACADEMY TRUST
SP00575,INSPIRATION TRUST,141358,01/12/2014,TR01149,INSPIRATION TRUST
SP00575,INSPIRATION TRUST,141359,01/12/2014,TR01149,INSPIRATION TRUST
SP00177,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST,141360,01/03/2015,TR00663,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST
SP00967,CLEVEDON LEARNING TRUST,141361,01/01/2015,TR00523,CLEVEDON LEARNING TRUST
SP00967,CLEVEDON LEARNING TRUST,141362,01/01/2015,TR00523,CLEVEDON LEARNING TRUST
SP00428,REDHILL ACADEMY TRUST,141363,01/04/2015,TR01767,REDHILL ACADEMY TRUST
SP00973,VALE ACADEMY TRUST,141364,01/12/2014,TR02361,VALE ACADEMY TRUST
SP00230,FOCUS ACADEMY TRUST (UK) LTD,141365,01/12/2014,TR00801,FOCUS ACADEMY TRUST (UK) LTD
SP00940,MALTBY LEARNING TRUST,141366,01/12/2014,TR01382,MALTBY LEARNING TRUST
SP00993,SHREWSBURY ACADEMIES TRUST,141368,01/01/2015,TR01915,SHREWSBURY ACADEMIES TRUST
SP01453,DAYSPRING TRUST,141369,01/12/2014,TR02365,DAYSPRING TRUST
SP00089,CARMEL EDUCATION TRUST,141370,01/02/2015,TR00392,CARMEL EDUCATION TRUST
SP00447,UNITY SCHOOLS PARTNERSHIP,141371,01/01/2015,TR01862,UNITY SCHOOLS PARTNERSHIP
SP00682,BRIGHT TRIBE TRUST,141372,01/12/2014,TR00299,BRIGHT TRIBE TRUST
SP00682,BRIGHT TRIBE TRUST,141373,01/12/2014,TR00299,BRIGHT TRIBE TRUST
SP00197,DIXONS ACADEMIES CHARITABLE TRUST LTD,141375,01/01/2015,TR00671,DIXONS ACADEMIES CHARITABLE TRUST LTD
SP00396,OUTWOOD GRANGE ACADEMIES TRUST,141377,01/01/2015,TR01585,OUTWOOD GRANGE ACADEMIES TRUST
SP01082,TWYNHAM LEARNING FEDERATION,141378,01/02/2015,TR02338,TWYNHAM LEARNING
SP00366,NET ACADEMIES TRUST,141379,01/01/2015,TR01480,NET ACADEMIES TRUST
SP00366,NET ACADEMIES TRUST,141380,01/01/2015,TR01480,NET ACADEMIES TRUST
SP00366,NET ACADEMIES TRUST,141381,01/01/2015,TR01480,NET ACADEMIES TRUST
SP00019,KENT CATHOLIC SCHOOLS' PARTNERSHIP,141386,01/07/2016,TR01197,KENT CATHOLIC SCHOOLS' PARTNERSHIP
SP00196,DIOCESE OF YORK EDUCATIONAL TRUST,141387,01/02/2015,TR00076,SENTAMU ACADEMY LEARNING TRUST
SP00143,THE DAVID ROSS EDUCATION TRUST,141390,01/03/2015,TR00633,THE DAVID ROSS EDUCATION TRUST
SP00143,THE DAVID ROSS EDUCATION TRUST,141391,01/03/2015,TR00633,THE DAVID ROSS EDUCATION TRUST
SP01435,PROSPERE LEARNING TRUST,141392,01/04/2015,TR03794,PROSPERE LEARNING TRUST
SP00687,EBOR ACADEMY TRUST,141393,01/08/2015,TR02566,EBOR ACADEMY TRUST
SP00010,ALDRIDGE EDUCATION,141394,01/09/2015,TR03259,UTC@HARBOURSIDE
SP01055,NORTH NORFOLK ACADEMY TRUST,141395,01/01/2015,TR01905,NORTH NORFOLK ACADEMY TRUST
SP00770,TRANSFORM TRUST,141396,01/01/2015,TR01946,TRANSFORM TRUST
SP00770,TRANSFORM TRUST,141397,01/01/2015,TR01946,TRANSFORM TRUST
SP00897,THE EVOLVE TRUST,141398,01/01/2015,TR00339,THE EVOLVE TRUST
SP00396,OUTWOOD GRANGE ACADEMIES TRUST,141399,01/02/2015,TR01585,OUTWOOD GRANGE ACADEMIES TRUST
SP01449,WARDLE ACADEMY TRUST,141400,01/02/2015,TR02393,WARDLE ACADEMY
SP01146,THE HARMONY TRUST,141401,01/11/2014,TR02268,THE HARMONY TRUST LTD
SP00592,UNITED LEARNING TRUST,141403,01/01/2015,TR02343,UNITED LEARNING TRUST
SP00592,UNITED LEARNING TRUST,141404,01/01/2015,TR02343,UNITED LEARNING TRUST
SP01359,CITY LEARNING TRUST,141405,01/04/2017,TR01002,CITY LEARNING TRUST
SP00447,UNITY SCHOOLS PARTNERSHIP,141406,01/01/2015,TR01862,UNITY SCHOOLS PARTNERSHIP
SP00222,THE ENQUIRE LEARNING TRUST,141408,01/03/2015,TR00745,THE ENQUIRE LEARNING TRUST
SP00009,NORTHERN AMBITION ACADEMIES TRUST,141409,01/01/2015,TR00027,NORTHERN AMBITION ACADEMIES TRUST
SP01972,ST CHAD'S ACADEMIES TRUST,141410,16/02/2017,TR02027,ST CHAD'S ACADEMIES TRUST
SP01445,THE RIVERS C OF E MULTI ACADEMY TRUST,141412,01/10/2014,TR02978,THE RIVERS C OF E MULTI ACADEMY TRUST
SP01730,ST NICHOLAS OWEN MAC (NORTH WORCESTERSHIRE/DUDLEY/BIRMINGHAM),141413,23/11/2015,TR02976,SAINT NICHOLAS OWEN CATHOLIC MULTI ACADEMY COMPANY
SP01730,ST NICHOLAS OWEN MAC (NORTH WORCESTERSHIRE/DUDLEY/BIRMINGHAM),141414,24/11/2015,TR02976,SAINT NICHOLAS OWEN CATHOLIC MULTI ACADEMY COMPANY
SP01445,THE RIVERS C OF E MULTI ACADEMY TRUST,141443,01/10/2014,TR02978,THE RIVERS C OF E MULTI ACADEMY TRUST
SP01730,ST NICHOLAS OWEN MAC (NORTH WORCESTERSHIRE/DUDLEY/BIRMINGHAM),141444,23/11/2015,TR02976,SAINT NICHOLAS OWEN CATHOLIC MULTI ACADEMY COMPANY
SP00222,THE ENQUIRE LEARNING TRUST,141445,01/10/2014,TR00745,THE ENQUIRE LEARNING TRUST
SP00163,THE GOOD SHEPHERD TRUST,141446,01/10/2014,TR00873,THE GOOD SHEPHERD TRUST
SP00244,GLF SCHOOLS,141447,01/10/2014,TR00860,GLF SCHOOLS
SP00948,FIERTÉ MULTI-ACADEMY TRUST,141450,01/10/2014,TR02371,FIERTÉ MULTI-ACADEMY TRUST
TR02866,THE SHROPSHIRE GATEWAY EDUCATIONAL TRUST,141451,01/10/2014,TR02866,THE SHROPSHIRE GATEWAY EDUCATIONAL TRUST
SP01830,THE RUTLAND LEARNING TRUST,141452,09/06/2016,TR02979,THE RUTLAND LEARNING TRUST
SP01830,THE RUTLAND LEARNING TRUST,141453,09/06/2016,TR02979,THE RUTLAND LEARNING TRUST
SP01830,THE RUTLAND LEARNING TRUST,141454,09/06/2016,TR02979,THE RUTLAND LEARNING TRUST
SP00186,DIOCESE OF SHEFFIELD TRUST,141455,01/10/2014,TR02728,THE DIOCESE OF SHEFFIELD ACADEMIES TRUST
TR02982,NICHOLAS POSTGATE CATHOLIC ACADEMY TRUST,141456,01/10/2014,TR02982,NICHOLAS POSTGATE ACADEMY TRUST
TR02982,NICHOLAS POSTGATE CATHOLIC ACADEMY TRUST,141457,01/10/2014,TR02982,NICHOLAS POSTGATE ACADEMY TRUST
TR02982,NICHOLAS POSTGATE CATHOLIC ACADEMY TRUST,141458,01/10/2014,TR02982,NICHOLAS POSTGATE ACADEMY TRUST
SP00973,VALE ACADEMY TRUST,141459,01/10/2014,TR02361,VALE ACADEMY TRUST
TR01962,OUR LADY OF LOURDES CATHOLIC MULTI-ACADEMY TRUST,141460,01/09/2018,TR01962,OUR LADY OF LOURDES CATHOLIC MULTI-ACADEMY TRUST
SP00181,DIOCESE OF PETERBOROUGH,141461,01/10/2014,TR02653,PETERBOROUGH DIOCESE EDUCATION TRUST
SP00181,DIOCESE OF PETERBOROUGH,141462,01/10/2014,TR02653,PETERBOROUGH DIOCESE EDUCATION TRUST
SP00222,THE ENQUIRE LEARNING TRUST,141463,01/10/2014,TR00745,THE ENQUIRE LEARNING TRUST
SP00160,DIOCESE OF ELY MULTI-ACADEMY TRUST,141464,01/10/2014,TR00661,THE DIOCESE OF ELY MULTI-ACADEMY TRUST
SP00975,WEST NORFOLK ACADEMIES TRUST,141465,01/10/2014,TR02565,WEST NORFOLK ACADEMIES TRUST
SP01612,THE HOWARD ACADEMY TRUST,141466,01/07/2015,TR02977,THE HOWARD ACADEMY TRUST
SP00787,THE WESTBROOK TRUST,141467,01/03/2015,TR02984,THE WESTBROOK TRUST
SP00168,DIOCESE OF LEICESTER ACADEMIES TRUST,141468,01/10/2014,TR01301,DIOCESE OF LEICESTER ACADEMIES TRUST
SP00818,MOWBRAY EDUCATION TRUST,141469,01/10/2014,TR01167,MOWBRAY EDUCATION TRUST LIMITED
TR02763,BLESSED PETER SNOW CATHOLIC ACADEMY TRUST,141470,01/10/2014,TR02763,BLESSED PETER SNOW CATHOLIC ACADEMY TRUST
SP00019,KENT CATHOLIC SCHOOLS' PARTNERSHIP,141471,01/10/2014,TR01197,KENT CATHOLIC SCHOOLS' PARTNERSHIP
SP00019,KENT CATHOLIC SCHOOLS' PARTNERSHIP,141472,01/10/2014,TR01197,KENT CATHOLIC SCHOOLS' PARTNERSHIP
SP01747,INSPIRE LEARNING PARTNERSHIP,141473,01/01/2016,TR02981,INSPIRE LEARNING PARTNERSHIP
SP01747,INSPIRE LEARNING PARTNERSHIP,141474,01/01/2016,TR02981,INSPIRE LEARNING PARTNERSHIP
SP01730,ST NICHOLAS OWEN MAC (NORTH WORCESTERSHIRE/DUDLEY/BIRMINGHAM),141477,23/11/2015,TR02976,SAINT NICHOLAS OWEN CATHOLIC MULTI ACADEMY COMPANY
TR01962,OUR LADY OF LOURDES CATHOLIC MULTI-ACADEMY TRUST,141478,01/09/2018,TR01962,OUR LADY OF LOURDES CATHOLIC MULTI-ACADEMY TRUST
TR02763,BLESSED PETER SNOW CATHOLIC ACADEMY TRUST,141479,01/10/2014,TR02763,BLESSED PETER SNOW CATHOLIC ACADEMY TRUST
TR02763,BLESSED PETER SNOW CATHOLIC ACADEMY TRUST,141480,01/10/2014,TR02763,BLESSED PETER SNOW CATHOLIC ACADEMY TRUST
TR02970,ST VINCENT'S CATHOLIC PRIMARY SCHOOL,141481,01/10/2014,TR02970,ST VINCENT'S CATHOLIC PRIMARY SCHOOL
TR02983,ST PHILOMENA'S CATHOLIC PRIMARY SCHOOL,141482,01/10/2014,TR02983,ST PHILOMENA'S CATHOLIC PRIMARY SCHOOL
SP00153,CIDARI EDUCATION LIMITED,141483,01/10/2014,TR02607,CIDARI EDUCATION LIMITED
SP01730,ST NICHOLAS OWEN MAC (NORTH WORCESTERSHIRE/DUDLEY/BIRMINGHAM),141484,23/11/2015,TR02976,SAINT NICHOLAS OWEN CATHOLIC MULTI ACADEMY COMPANY
TR02969,ST. GILES' & ST. GEORGE'S CHURCH OF ENGLAND ACADEMY,141486,01/10/2014,TR02969,ST. GILES' & ST. GEORGE'S CHURCH OF ENGLAND ACADEMY
TR02974,THE GRANGE TRUST,141488,01/10/2014,TR02974,THE GRANGE TRUST
SP01730,ST NICHOLAS OWEN MAC (NORTH WORCESTERSHIRE/DUDLEY/BIRMINGHAM),141489,23/11/2015,TR02976,SAINT NICHOLAS OWEN CATHOLIC MULTI ACADEMY COMPANY
SP00310,LANDAU FORTE CHARITABLE TRUST,141491,01/08/2013,TR01273,LANDAU FORTE CHARITABLE TRUST
SP00214,EDUCATION CENTRAL MULTI ACADEMY TRUST,141493,01/10/2014,TR00725,EDUCATION CENTRAL MULTI ACADEMY TRUST
SP01134,HAMWIC EDUCATION TRUST,141494,01/10/2014,TR03659,HAMWIC EDUCATION TRUST
SP02001,MINERVA LEARNING TRUST,141495,01/10/2014,TR02980,MINERVA LEARNING TRUST
SP01301,EVOLUTION ACADEMY TRUST,141496,01/10/2014,TR00587,EVOLUTION ACADEMY TRUST
SP00019,KENT CATHOLIC SCHOOLS' PARTNERSHIP,141497,01/10/2014,TR01197,KENT CATHOLIC SCHOOLS' PARTNERSHIP
TR02973,CASTLE VIEW SCHOOL ACADEMY TRUST,141498,01/10/2014,TR02973,CASTLE VIEW SCHOOL ACADEMY TRUST
SP01451,CUMBRIA EDUCATION TRUST,141499,01/09/2015,TR02488,CUMBRIA EDUCATION TRUST
TR03250,UTS CAMBRIDGE,141500,01/09/2015,TR03250,UTS CAMBRIDGE
SP00939,EVELEIGH LINK ACADEMY TRUST,141511,01/09/2015,TR02644,THE EVELEIGH LINK ACADEMY TRUST
SP00751,CASTLE SCHOOL EDUCATION TRUST,141513,01/09/2015,TR00409,CASTLE SCHOOL EDUCATION TRUST
SP00535,THE TED WRAGG MULTI ACADEMY TRUST,141514,01/09/2015,TR02247,THE TED WRAGG MULTI ACADEMY TRUST
SP01153,ABBEY MULTI ACADEMY TRUST,141521,01/11/2014,TR00002,ABBEY MULTI ACADEMY TRUST
SP00009,NORTHERN AMBITION ACADEMIES TRUST,141522,01/11/2014,TR00027,NORTHERN AMBITION ACADEMIES TRUST
SP01053,ACORN MULTI ACADEMY TRUST,141523,01/11/2014,TR03028,ACORN MULTI ACADEMY TRUST
SP01053,ACORN MULTI ACADEMY TRUST,141524,01/11/2014,TR03028,ACORN MULTI ACADEMY TRUST
SP01053,ACORN MULTI ACADEMY TRUST,141525,01/11/2014,TR03028,ACORN MULTI ACADEMY TRUST
TR03022,QUEEN ELIZABETH'S SCHOOL (WIMBORNE MINSTER),141526,01/11/2014,TR03022,QUEEN ELIZABETH'S SCHOOL (WIMBORNE MINSTER)
SP01053,ACORN MULTI ACADEMY TRUST,141527,01/11/2014,TR03028,ACORN MULTI ACADEMY TRUST
SP00126,ASPIRE ACADEMY TRUST,141528,01/12/2017,TR00579,ASPIRE ACADEMY TRUST
SP01314,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED,141529,01/11/2014,TR00322,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED
SP00567,THE THINKING SCHOOLS ACADEMY TRUST,141530,01/11/2014,TR02276,THE THINKING SCHOOLS ACADEMY TRUST
SP00567,THE THINKING SCHOOLS ACADEMY TRUST,141531,01/11/2014,TR02276,THE THINKING SCHOOLS ACADEMY TRUST
SP00019,KENT CATHOLIC SCHOOLS' PARTNERSHIP,141532,01/11/2014,TR01197,KENT CATHOLIC SCHOOLS' PARTNERSHIP
SP00316,LEIGH ACADEMIES TRUST,141534,01/11/2014,TR01302,LEIGH ACADEMIES TRUST
TR03026,ST MARY'S CATHOLIC PRIMARY SCHOOL,141535,01/11/2014,TR03026,ST MARY'S CATHOLIC PRIMARY SCHOOL
SP00188,DIOCESE OF SOUTHWELL AND NOTTINGHAM MULTI-ACADEMY TRUST,141536,01/11/2014,TR01983,DIOCESE OF SOUTHWELL AND NOTTINGHAM MULTI-ACADEMY TRUST
TR03029,CHILDREN'S ACADEMY TRUST LTD,141537,01/11/2014,TR03029,CHILDREN'S ACADEMY TRUST LTD
SP00617,WADE DEACON TRUST,141538,07/11/2016,TR01148,WADE DEACON TRUST
SP00023,ASTON COMMUNITY EDUCATION TRUST (ACET),141539,01/06/2017,TR00105,ASTON COMMUNITY EDUCATION TRUST
TR03021,WILLOWS ACADEMY TRUST,141540,01/11/2014,TR03021,WILLOWS ACADEMY TRUST
TR03031,SPARKEN HILL ACADEMY TRUST,141541,01/11/2014,TR03031,SPARKEN HILL ACADEMY TRUST
TR03021,WILLOWS ACADEMY TRUST,141542,01/11/2014,TR03021,WILLOWS ACADEMY TRUST
TR03021,WILLOWS ACADEMY TRUST,141543,01/11/2014,TR03021,WILLOWS ACADEMY TRUST
TR03021,WILLOWS ACADEMY TRUST,141544,01/11/2014,TR03021,WILLOWS ACADEMY TRUST
SP00188,DIOCESE OF SOUTHWELL AND NOTTINGHAM MULTI-ACADEMY TRUST,141545,01/11/2014,TR01983,DIOCESE OF SOUTHWELL AND NOTTINGHAM MULTI-ACADEMY TRUST
SP00447,UNITY SCHOOLS PARTNERSHIP,141546,01/12/2016,TR01862,UNITY SCHOOLS PARTNERSHIP
SP00162,DIOCESE OF GLOUCESTER ACADEMIES TRUST,141547,01/11/2014,TR00662,THE DIOCESE OF GLOUCESTER ACADEMIES TRUST
SP00523,THE STOUR ACADEMY TRUST,141548,01/11/2014,TR02200,THE STOUR ACADEMY TRUST
SP00203,DRAPERS COMPANY,141549,01/09/2015,TR00686,DRAPERS' MULTI-ACADEMY TRUST
TR03025,AVOCET ACADEMY TRUST,141550,01/11/2014,TR03025,AVOCET ACADEMY TRUST
TR03025,AVOCET ACADEMY TRUST,141551,01/11/2014,TR03025,AVOCET ACADEMY TRUST
SP00160,DIOCESE OF ELY MULTI-ACADEMY TRUST,141552,01/11/2014,TR00661,THE DIOCESE OF ELY MULTI-ACADEMY TRUST
SP00469,THE WILLIAMSON TRUST,141553,01/11/2014,TR02491,THE WILLIAMSON TRUST
TR03025,AVOCET ACADEMY TRUST,141554,01/11/2014,TR03025,AVOCET ACADEMY TRUST
SP00312,L.E.A.D. MULTI-ACADEMY TRUST,141556,01/01/2018,TR01262,L.E.A.D. MULTI-ACADEMY TRUST
SP00439,THE ROSEDALE HEWENS ACADEMY TRUST,141561,01/11/2014,TR01817,THE ROSEDALE HEWENS ACADEMY TRUST
SP00533,STAR ACADEMIES,141565,01/12/2014,TR02243,STAR ACADEMIES
TR03046,ST JOSEPH'S CATHOLIC PRIMARY SCHOOL,141566,01/12/2014,TR03046,ST JOSEPH'S CATHOLIC PRIMARY SCHOOL
SP01314,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED,141567,01/12/2014,TR00322,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED
SP01853,THE LEARNING FOR LIFE PARTNERSHIP,141568,01/12/2017,TR03332,THE LEARNING FOR LIFE PARTNERSHIP
TR03040,IMMACULATE CONCEPTION ACADEMY TRUST,141569,01/12/2014,TR03040,IMMACULATE CONCEPTION ACADEMY TRUST
SP01422,INVICTUS EDUCATION TRUST,141570,01/03/2015,TR02737,INVICTUS EDUCATION TRUST
SP01349,NORTHWICK PARK PRIMARY AND NURSERY SCHOOL,141571,01/12/2014,TR03039,NORTHWICK PARK TRUST
SP00732,SAFFRON ACADEMY TRUST,141572,01/12/2014,TR01848,SAFFRON ACADEMY TRUST
TR03044,MILDMAY JUNIOR SCHOOL,141573,01/12/2014,TR03044,MILDMAY JUNIOR SCHOOL
SP00732,SAFFRON ACADEMY TRUST,141574,01/12/2014,TR01848,SAFFRON ACADEMY TRUST
SP00162,DIOCESE OF GLOUCESTER ACADEMIES TRUST,141575,01/12/2014,TR00662,THE DIOCESE OF GLOUCESTER ACADEMIES TRUST
TR03116,AMAYA TRUST,141576,01/04/2015,TR03116,AMAYA TRUST
SP00203,DRAPERS COMPANY,141577,01/09/2016,TR00686,DRAPERS' MULTI-ACADEMY TRUST
SP01694,ALETHEIA ANGLICAN ACADEMIES TRUST,141578,01/12/2014,TR01850,ALETHEIA ANGLICAN ACADEMIES TRUST
SP01694,ALETHEIA ANGLICAN ACADEMIES TRUST,141579,01/12/2014,TR01850,ALETHEIA ANGLICAN ACADEMIES TRUST
SP00019,KENT CATHOLIC SCHOOLS' PARTNERSHIP,141580,01/12/2014,TR01197,KENT CATHOLIC SCHOOLS' PARTNERSHIP
TR03043,THE BANOVALLUM SCHOOL ACADEMY TRUST,141581,01/12/2014,TR03043,THE BANOVALLUM SCHOOL ACADEMY TRUST
SP01407,RAINBOW EDUCATION MULTI-ACADEMY TRUST,141582,01/03/2015,TR02739,RAINBOW EDUCATION MULTI-ACADEMY TRUST
SP01669,APOLLO ACADEMIES TRUST,141583,01/12/2014,TR03042,APOLLO ACADEMIES TRUST
SP00177,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST,141584,01/12/2014,TR00663,THE DIOCESE OF NORWICH EDUCATION AND ACADEMIES TRUST
SP00312,L.E.A.D. MULTI-ACADEMY TRUST,141586,01/12/2014,TR01262,L.E.A.D. MULTI-ACADEMY TRUST
SP00186,DIOCESE OF SHEFFIELD TRUST,141587,01/02/2015,TR02728,THE DIOCESE OF SHEFFIELD ACADEMIES TRUST
SP00186,DIOCESE OF SHEFFIELD TRUST,141588,01/02/2015,TR02728,THE DIOCESE OF SHEFFIELD ACADEMIES TRUST
SP00186,DIOCESE OF SHEFFIELD TRUST,141589,01/02/2015,TR02728,THE DIOCESE OF SHEFFIELD ACADEMIES TRUST
SP00186,DIOCESE OF SHEFFIELD TRUST,141590,01/12/2014,TR02728,THE DIOCESE OF SHEFFIELD ACADEMIES TRUST
SP00682,BRIGHT TRIBE TRUST,141591,01/12/2014,TR00299,BRIGHT TRIBE TRUST
SP01633,"ENGAGE, ENRICH, EXCEL ACADEMIES",141592,01/01/2016,TR03041,"ENGAGE, ENRICH, EXCEL ACADEMIES"
SP00244,GLF SCHOOLS,141593,01/12/2014,TR00860,GLF SCHOOLS
SP00847,BISHOP KONSTANT CATHOLIC ACADEMY TRUST,141594,01/12/2014,TR00214,THE BISHOP KONSTANT CATHOLIC ACADEMY TRUST
SP00847,BISHOP KONSTANT CATHOLIC ACADEMY TRUST,141595,01/12/2014,TR00214,THE BISHOP KONSTANT CATHOLIC ACADEMY TRUST
SP01996,THE CHALLENGE ACADEMY TRUST,141598,01/05/2017,TR03727,THE CHALLENGE ACADEMY TRUST
SP00678,SCHOOLSWORKS ACADEMY TRUST,141600,01/12/2014,TR01880,SCHOOLSWORKS ACADEMY TRUST
SP00179,DIOCESE OF OXFORD,141601,01/12/2014,TR01590,OXFORD DIOCESAN SCHOOLS TRUST
SP00179,DIOCESE OF OXFORD,141602,01/12/2014,TR01590,OXFORD DIOCESAN SCHOOLS TRUST
SP01889,EXCELSIOR MULTI ACADEMY TRUST,141610,01/07/2018,TR01606,EXCELSIOR MULTI ACADEMY TRUST
SP00153,CIDARI EDUCATION LIMITED,141611,01/03/2015,TR02607,CIDARI EDUCATION LIMITED
SP01386,THE SPRING PARTNERSHIP TRUST,141613,01/12/2016,TR00996,THE SPRING PARTNERSHIP TRUST
TR01190,CHESHIRE ACADEMIES TRUST,141614,01/01/2015,TR01190,CHESHIRE ACADEMIES TRUST
SP01016,ADVENTURE LEARNING ACADEMY TRUST,141616,01/01/2015,TR02658,ADVENTURE LEARNING ACADEMY TRUST
SP00592,UNITED LEARNING TRUST,141617,01/01/2015,TR02343,UNITED LEARNING TRUST
SP00559,THE OLYMPUS ACADEMY TRUST,141618,01/01/2015,TR01568,THE OLYMPUS ACADEMY TRUST
SP00690,ACORN EDUCATION TRUST,141619,01/01/2015,TR01229,ACORN EDUCATION TRUST
TR01190,CHESHIRE ACADEMIES TRUST,141621,01/01/2015,TR01190,CHESHIRE ACADEMIES TRUST
SP00192,ASKEL VEUR - DIOCESE OF TRURO,141622,01/01/2015,TR02012,ST BARNABAS CHURCH OF ENGLAND MULTI ACADEMY TRUST
TR03062,STANWIX SCHOOL,141623,01/01/2015,TR03062,STANWIX SCHOOL
SP01378,EDUCATION SOUTH WEST,141624,01/01/2015,TR01237,EDUCATION SOUTH WEST
SP01325,ROBUS MULTI ACADEMY TRUST,141625,01/01/2015,TR01244,ROBUS MULTI ACADEMY TRUST
SP01325,ROBUS MULTI ACADEMY TRUST,141626,01/01/2015,TR01244,ROBUS MULTI ACADEMY TRUST
SP01584,AD ASTRA ACADEMY TRUST,141627,01/01/2015,TR03058,AD ASTRA ACADEMY TRUST
SP00019,KENT CATHOLIC SCHOOLS' PARTNERSHIP,141628,01/01/2015,TR01197,KENT CATHOLIC SCHOOLS' PARTNERSHIP
SP00019,KENT CATHOLIC SCHOOLS' PARTNERSHIP,141629,01/01/2015,TR01197,KENT CATHOLIC SCHOOLS' PARTNERSHIP
TR03059,TOWNLANDS C OF E PRIMARY ACADEMY,141630,01/01/2015,TR03059,TOWNLANDS C OF E PRIMARY ACADEMY
SP00143,THE DAVID ROSS EDUCATION TRUST,141631,01/01/2015,TR00633,THE DAVID ROSS EDUCATION TRUST
TR03167,BRAMBLESIDE ACADEMY TRUST,141632,01/04/2015,TR03167,BRAMBLESIDE ACADEMY TRUST
SP01600,ST LUKE ACADEMIES TRUST,141633,01/04/2015,TR03117,ST LUKE ACADEMIES TRUST
SP01600,ST LUKE ACADEMIES TRUST,141634,01/04/2015,TR03117,ST LUKE ACADEMIES TRUST
SP01600,ST LUKE ACADEMIES TRUST,141635,01/04/2015,TR03117,ST LUKE ACADEMIES TRUST
TR02866,THE SHROPSHIRE GATEWAY EDUCATIONAL TRUST,141636,01/01/2015,TR02866,THE SHROPSHIRE GATEWAY EDUCATIONAL TRUST
TR02866,THE SHROPSHIRE GATEWAY EDUCATIONAL TRUST,141637,01/02/2015,TR02866,THE SHROPSHIRE GATEWAY EDUCATIONAL TRUST
